route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
"2-CBE-vpt-65","T6_1","425.T6.2-CBE-vpt-65.23.R","2-CBE-vpt-65.23.R","Flinders Street via City Loop","1","4920"
"2-CBE-vpt-65","T6_1","426.T6.2-CBE-vpt-65.33.H","2-CBE-vpt-65.33.H","Cranbourne","0","9022"
"2-CBE-vpt-65","T6_1","427.T6.2-CBE-vpt-65.34.R","2-CBE-vpt-65.34.R","Flinders Street via City Loop","1","9009"
"2-CBE-vpt-65","T6_1","428.T6.2-CBE-vpt-65.32.H","2-CBE-vpt-65.32.H","Cranbourne","0","9011"
"2-CBE-vpt-65","T6_1","429.T6.2-CBE-vpt-65.35.R","2-CBE-vpt-65.35.R","Flinders Street via City Loop","1","9021"
"2-CBE-vpt-65","T2_1","43.T2.2-CBE-vpt-65.4.R","2-CBE-vpt-65.4.R","Oakleigh","1",""
"2-CBE-vpt-65","T6_1","430.T6.2-CBE-vpt-65.33.H","2-CBE-vpt-65.33.H","Cranbourne","0","9023"
"2-CBE-vpt-65","T6_1","431.T6.2-CBE-vpt-65.36.R","2-CBE-vpt-65.36.R","Flinders Street via City Loop","1","9010"
"2-CBE-vpt-65","T6_1","432.T6.2-CBE-vpt-65.37.H","2-CBE-vpt-65.37.H","Cranbourne","0","9037"
"2-CBE-vpt-65","T6_1","433.T6.2-CBE-vpt-65.38.R","2-CBE-vpt-65.38.R","Flinders Street via City Loop","1","9022"
"2-CBE-vpt-65","T6_1","434.T6.2-CBE-vpt-65.33.H","2-CBE-vpt-65.33.H","Cranbourne","0","9024"
"2-CBE-vpt-65","T6_1","435.T6.2-CBE-vpt-65.36.R","2-CBE-vpt-65.36.R","Flinders Street via City Loop","1","9011"
"2-CBE-vpt-65","T6_1","436.T6.2-CBE-vpt-65.32.H","2-CBE-vpt-65.32.H","Cranbourne","0","9012"
"2-CBE-vpt-65","T6_1","437.T6.2-CBE-vpt-65.38.R","2-CBE-vpt-65.38.R","Flinders Street via City Loop","1","9023"
"2-CBE-vpt-65","T6_1","438.T6.2-CBE-vpt-65.33.H","2-CBE-vpt-65.33.H","Cranbourne","0","9025"
"2-CBE-vpt-65","T6_1","439.T6.2-CBE-vpt-65.35.R","2-CBE-vpt-65.35.R","Flinders Street via City Loop","1","9037"
"2-CBE-vpt-65","T2_1","44.T2.2-CBE-vpt-65.2.H","2-CBE-vpt-65.2.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","440.T6.2-CBE-vpt-65.32.H","2-CBE-vpt-65.32.H","Cranbourne","0","9013"
"2-CBE-vpt-65","T6_1","441.T6.2-CBE-vpt-65.38.R","2-CBE-vpt-65.38.R","Flinders Street via City Loop","1","9024"
"2-CBE-vpt-65","T6_1","442.T6.2-CBE-vpt-65.39.H","2-CBE-vpt-65.39.H","Cranbourne","0","9033"
"2-CBE-vpt-65","T6_1","443.T6.2-CBE-vpt-65.36.R","2-CBE-vpt-65.36.R","Flinders Street via City Loop","1","9012"
"2-CBE-vpt-65","T6_1","444.T6.2-CBE-vpt-65.32.H","2-CBE-vpt-65.32.H","Cranbourne","0","9014"
"2-CBE-vpt-65","T6_1","445.T6.2-CBE-vpt-65.38.R","2-CBE-vpt-65.38.R","Flinders Street via City Loop","1","9025"
"2-CBE-vpt-65","T6_1","446.T6.2-CBE-vpt-65.40.H","2-CBE-vpt-65.40.H","Cranbourne","0","9034"
"2-CBE-vpt-65","T6_1","447.T6.2-CBE-vpt-65.36.R","2-CBE-vpt-65.36.R","Flinders Street via City Loop","1","9013"
"2-CBE-vpt-65","T6_1","448.T6.2-CBE-vpt-65.41.H","2-CBE-vpt-65.41.H","Cranbourne","0","9039"
"2-CBE-vpt-65","T6_1","449.T6.2-CBE-vpt-65.34.R","2-CBE-vpt-65.34.R","Flinders Street via City Loop","1","9033"
"2-CBE-vpt-65","T2_1","45.T2.2-CBE-vpt-65.3.R","2-CBE-vpt-65.3.R","Oakleigh","1",""
"2-CBE-vpt-65","T6_1","450.T6.2-CBE-vpt-65.33.H","2-CBE-vpt-65.33.H","Cranbourne","0","9026"
"2-CBE-vpt-65","T6_1","451.T6.2-CBE-vpt-65.36.R","2-CBE-vpt-65.36.R","Flinders Street via City Loop","1","9014"
"2-CBE-vpt-65","T6_1","452.T6.2-CBE-vpt-65.20.H","2-CBE-vpt-65.20.H","Cranbourne","0","8987"
"2-CBE-vpt-65","T6_1","453.T6.2-CBE-vpt-65.34.R","2-CBE-vpt-65.34.R","Flinders Street via City Loop","1","9034"
"2-CBE-vpt-65","T6_1","454.T6.2-CBE-vpt-65.42.H","2-CBE-vpt-65.42.H","Cranbourne","0","4933"
"2-CBE-vpt-65","T6_1","455.T6.2-CBE-vpt-65.36.R","2-CBE-vpt-65.36.R","Flinders Street via City Loop","1","9039"
"2-CBE-vpt-65","T6_1","456.T6.2-CBE-vpt-65.24.H","2-CBE-vpt-65.24.H","Cranbourne","0","4922"
"2-CBE-vpt-65","T6_1","457.T6.2-CBE-vpt-65.38.R","2-CBE-vpt-65.38.R","Flinders Street via City Loop","1","9026"
"2-CBE-vpt-65","T6_1","458.T6.2-CBE-vpt-65.28.H","2-CBE-vpt-65.28.H","Cranbourne","0","4880"
"2-CBE-vpt-65","T6_1","459.T6.2-CBE-vpt-65.22.R","2-CBE-vpt-65.22.R","Flinders Street via City Loop","1","8987"
"2-CBE-vpt-65","T2_1","46.T2.2-CBE-vpt-65.5.H","2-CBE-vpt-65.5.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","460.T6.2-CBE-vpt-65.43.H","2-CBE-vpt-65.43.H","Cranbourne","0","8981"
"2-CBE-vpt-65","T6_1","461.T6.2-CBE-vpt-65.19.R","2-CBE-vpt-65.19.R","Flinders Street via City Loop","1","4787"
"2-CBE-vpt-65","T6_1","462.T6.2-CBE-vpt-65.21.H","2-CBE-vpt-65.21.H","Cranbourne","0","4772"
"2-CBE-vpt-65","T6_1","463.T6.2-CBE-vpt-65.22.R","2-CBE-vpt-65.22.R","Flinders Street via City Loop","1","4931"
"2-CBE-vpt-65","T6_1","464.T6.2-CBE-vpt-65.27.H","2-CBE-vpt-65.27.H","Cranbourne","0","8997"
"2-CBE-vpt-65","T6_1","465.T6.2-CBE-vpt-65.19.R","2-CBE-vpt-65.19.R","Flinders Street via City Loop","1","8981"
"2-CBE-vpt-65","T6_1","466.T6.2-CBE-vpt-65.28.H","2-CBE-vpt-65.28.H","Cranbourne","0","9007"
"2-CBE-vpt-65","T6_1","467.T6.2-CBE-vpt-65.22.R","2-CBE-vpt-65.22.R","Flinders Street via City Loop","1","8997"
"2-CBE-vpt-65","T6_1","468.T6.2-CBE-vpt-65.20.H","2-CBE-vpt-65.20.H","Cranbourne","0","8982"
"2-CBE-vpt-65","T6_1","469.T6.2-CBE-vpt-65.26.R","2-CBE-vpt-65.26.R","Flinders Street via City Loop","1","9007"
"2-CBE-vpt-65","T2_1","47.T2.2-CBE-vpt-65.4.R","2-CBE-vpt-65.4.R","Oakleigh","1",""
"2-CBE-vpt-65","T6_1","470.T6.2-CBE-vpt-65.44.H","2-CBE-vpt-65.44.H","Cranbourne","0","9003"
"2-CBE-vpt-65","T6_1","471.T6.2-CBE-vpt-65.19.R","2-CBE-vpt-65.19.R","Flinders Street via City Loop","1","8982"
"2-CBE-vpt-65","T6_1","472.T6.2-CBE-vpt-65.21.H","2-CBE-vpt-65.21.H","Cranbourne","0","4937"
"2-CBE-vpt-65","T6_1","473.T6.2-CBE-vpt-65.23.R","2-CBE-vpt-65.23.R","Flinders Street via City Loop","1","9003"
"2-CBE-vpt-65","T6_1","474.T6.2-CBE-vpt-65.24.H","2-CBE-vpt-65.24.H","Cranbourne","0","4909"
"2-CBE-vpt-65","T6_1","475.T6.2-CBE-vpt-65.45.R","2-CBE-vpt-65.45.R","Flinders Street via City Loop","1","4906"
"2-CBE-vpt-65","T6_1","476.T6.2-CBE-vpt-65.28.H","2-CBE-vpt-65.28.H","Cranbourne","0","4935"
"2-CBE-vpt-65","T6_1","477.T6.2-CBE-vpt-65.22.R","2-CBE-vpt-65.22.R","Flinders Street via City Loop","1","4800"
"2-CBE-vpt-65","T6_1","478.T6.2-CBE-vpt-65.24.H","2-CBE-vpt-65.24.H","Cranbourne","0","4882"
"2-CBE-vpt-65","T6_1","479.T6.2-CBE-vpt-65.19.R","2-CBE-vpt-65.19.R","Flinders Street via City Loop","1","4788"
"2-CBE-vpt-65","T2_1","48.T2.2-CBE-vpt-65.2.H","2-CBE-vpt-65.2.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","480.T6.2-CBE-vpt-65.28.H","2-CBE-vpt-65.28.H","Cranbourne","0","4894"
"2-CBE-vpt-65","T6_1","481.T6.2-CBE-vpt-65.22.R","2-CBE-vpt-65.22.R","Flinders Street via City Loop","1","4801"
"2-CBE-vpt-65","T6_1","482.T6.2-CBE-vpt-65.43.H","2-CBE-vpt-65.43.H","Cranbourne","0","4844"
"2-CBE-vpt-65","T6_1","483.T6.2-CBE-vpt-65.22.R","2-CBE-vpt-65.22.R","Flinders Street via City Loop","1","4789"
"2-CBE-vpt-65","T6_1","484.T6.2-CBE-vpt-65.21.H","2-CBE-vpt-65.21.H","Cranbourne","0","4848"
"2-CBE-vpt-65","T6_1","485.T6.2-CBE-vpt-65.22.R","2-CBE-vpt-65.22.R","Flinders Street via City Loop","1","4802"
"2-CBE-vpt-65","T6_1","486.T6.2-CBE-vpt-65.20.H","2-CBE-vpt-65.20.H","Cranbourne","0","4841"
"2-CBE-vpt-65","T6_1","487.T6.2-CBE-vpt-65.22.R","2-CBE-vpt-65.22.R","Flinders Street via City Loop","1","4790"
"2-CBE-vpt-65","T6_1","488.T6.2-CBE-vpt-65.20.H","2-CBE-vpt-65.20.H","Cranbourne","0","4779"
"2-CBE-vpt-65","T6_1","489.T6.2-CBE-vpt-65.22.R","2-CBE-vpt-65.22.R","Flinders Street via City Loop","1","4791"
"2-CBE-vpt-65","T2_1","49.T2.2-CBE-vpt-65.3.R","2-CBE-vpt-65.3.R","Oakleigh","1",""
"2-CBE-vpt-65","T6_1","490.T6.2-CBE-vpt-65.20.H","2-CBE-vpt-65.20.H","Cranbourne","0","4780"
"2-CBE-vpt-65","T6_1","491.T6.2-CBE-vpt-65.22.R","2-CBE-vpt-65.22.R","Flinders Street via City Loop","1",""
"2-CBE-vpt-65","T6_1","492.T6.2-CBE-vpt-65.46.H","2-CBE-vpt-65.46.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","493.T6.2-CBE-vpt-65.22.R","2-CBE-vpt-65.22.R","Flinders Street via City Loop","1",""
"2-CBE-vpt-65","T6_1","494.T6.2-CBE-vpt-65.2.H","2-CBE-vpt-65.2.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","495.T6.2-CBE-vpt-65.26.R","2-CBE-vpt-65.26.R","Flinders Street via City Loop","1",""
"2-CBE-vpt-65","T6_1","496.T6.2-CBE-vpt-65.2.H","2-CBE-vpt-65.2.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","497.T6.2-CBE-vpt-65.3.R","2-CBE-vpt-65.3.R","Oakleigh","1",""
"2-CBE-vpt-65","T6_1","498.T6.2-CBE-vpt-65.2.H","2-CBE-vpt-65.2.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","499.T6.2-CBE-vpt-65.4.R","2-CBE-vpt-65.4.R","Oakleigh","1",""
"2-CBE-vpt-65","T2_1","5.T2.2-CBE-vpt-65.3.R","2-CBE-vpt-65.3.R","Oakleigh","1",""
"2-CBE-vpt-65","T2_1","50.T2.2-CBE-vpt-65.5.H","2-CBE-vpt-65.5.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","500.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","501.T6.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","502.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","503.T6.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","504.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","505.T6.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","506.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","507.T6.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","508.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","509.T6.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","51.T2.2-CBE-vpt-65.4.R","2-CBE-vpt-65.4.R","Oakleigh","1",""
"2-CBE-vpt-65","T6_1","510.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","511.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","512.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","513.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","514.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","515.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","516.T6.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","517.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","518.T6.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","519.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","52.T2.2-CBE-vpt-65.2.H","2-CBE-vpt-65.2.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","520.T6.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","521.T6.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","522.T6.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","523.T6.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","524.T6.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","525.T6.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","526.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","527.T6.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","528.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","529.T6.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","53.T2.2-CBE-vpt-65.3.R","2-CBE-vpt-65.3.R","Oakleigh","1",""
"2-CBE-vpt-65","T6_1","530.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T6_1","531.T6.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T6_1","532.T6.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","54.T2.2-CBE-vpt-65.5.H","2-CBE-vpt-65.5.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","55.T2.2-CBE-vpt-65.4.R","2-CBE-vpt-65.4.R","Oakleigh","1",""
"2-CBE-vpt-65","T2_1","56.T2.2-CBE-vpt-65.2.H","2-CBE-vpt-65.2.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","57.T2.2-CBE-vpt-65.3.R","2-CBE-vpt-65.3.R","Oakleigh","1",""
"2-CBE-vpt-65","T2_1","58.T2.2-CBE-vpt-65.2.H","2-CBE-vpt-65.2.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","59.T2.2-CBE-vpt-65.4.R","2-CBE-vpt-65.4.R","Oakleigh","1",""
"2-CBE-vpt-65","T2_1","6.T2.2-CBE-vpt-65.2.H","2-CBE-vpt-65.2.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","60.T2.2-CBE-vpt-65.2.H","2-CBE-vpt-65.2.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","61.T2.2-CBE-vpt-65.3.R","2-CBE-vpt-65.3.R","Oakleigh","1",""
"2-CBE-vpt-65","T2_1","62.T2.2-CBE-vpt-65.2.H","2-CBE-vpt-65.2.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","63.T2.2-CBE-vpt-65.4.R","2-CBE-vpt-65.4.R","Oakleigh","1",""
"2-CBE-vpt-65","T2_1","64.T2.2-CBE-vpt-65.2.H","2-CBE-vpt-65.2.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","65.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","66.T2.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","67.T2.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","68.T2.2-CBE-vpt-65.10.H","2-CBE-vpt-65.10.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","69.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","7.T2.2-CBE-vpt-65.4.R","2-CBE-vpt-65.4.R","Oakleigh","1",""
"2-CBE-vpt-65","T2_1","70.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","71.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","72.T2.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","73.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","74.T2.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","75.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","76.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","77.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","78.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","79.T2.2-CBE-vpt-65.9.H","2-CBE-vpt-65.9.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","8.T2.2-CBE-vpt-65.2.H","2-CBE-vpt-65.2.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","80.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","81.T2.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","82.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","83.T2.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","84.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","85.T2.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","86.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","87.T2.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","88.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","89.T2.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","9.T2.2-CBE-vpt-65.3.R","2-CBE-vpt-65.3.R","Oakleigh","1",""
"2-CBE-vpt-65","T2_1","90.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","91.T2.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","92.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","93.T2.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","94.T2.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","95.T2.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","96.T2.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","97.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CBE-vpt-65","T2_1","98.T2.2-CBE-vpt-65.8.H","2-CBE-vpt-65.8.H","Cranbourne","0",""
"2-CBE-vpt-65","T2_1","99.T2.2-CBE-vpt-65.7.R","2-CBE-vpt-65.7.R","Dandenong","1",""
"2-CCL-vpt-3","T6_1","1.T6.2-CCL-vpt-3.1.H","2-CCL-vpt-3.1.H","Flinders Street via City Loop","0",""
"2-CCL-vpt-3","T6_1","10.T6.2-CCL-vpt-3.1.H","2-CCL-vpt-3.1.H","Flinders Street via City Loop","0",""
"2-CCL-vpt-3","T6_1","11.T6.2-CCL-vpt-3.1.H","2-CCL-vpt-3.1.H","Flinders Street via City Loop","0",""
"2-CCL-vpt-3","T6_1","12.T6.2-CCL-vpt-3.2.H","2-CCL-vpt-3.2.H","Flinders Street via City Loop","0","3804"
"2-CCL-vpt-3","T6_1","13.T6.2-CCL-vpt-3.3.H","2-CCL-vpt-3.3.H","Flinders Street via City Loop","0","6240"
"2-CCL-vpt-3","T6_1","2.T6.2-CCL-vpt-3.1.H","2-CCL-vpt-3.1.H","Flinders Street via City Loop","0",""
"2-CCL-vpt-3","T6_1","3.T6.2-CCL-vpt-3.1.H","2-CCL-vpt-3.1.H","Flinders Street via City Loop","0",""
"2-CCL-vpt-3","T6_1","4.T6.2-CCL-vpt-3.1.H","2-CCL-vpt-3.1.H","Flinders Street via City Loop","0",""
"2-CCL-vpt-3","T6_1","5.T6.2-CCL-vpt-3.1.H","2-CCL-vpt-3.1.H","Flinders Street via City Loop","0",""
"2-CCL-vpt-3","T6_1","6.T6.2-CCL-vpt-3.1.H","2-CCL-vpt-3.1.H","Flinders Street via City Loop","0",""
"2-CCL-vpt-3","T6_1","7.T6.2-CCL-vpt-3.1.H","2-CCL-vpt-3.1.H","Flinders Street via City Loop","0",""
"2-CCL-vpt-3","T6_1","8.T6.2-CCL-vpt-3.1.H","2-CCL-vpt-3.1.H","Flinders Street via City Loop","0",""
"2-CCL-vpt-3","T6_1","9.T6.2-CCL-vpt-3.1.H","2-CCL-vpt-3.1.H","Flinders Street via City Loop","0",""
"2-CGB-vpt-1","T2_2","1.T2.2-CGB-vpt-1.1.R","2-CGB-vpt-1.1.R","Flinders Street","1",""
"2-CGB-vpt-1","T2_2","10.T2.2-CGB-vpt-1.3.H","2-CGB-vpt-1.3.H","Craigieburn","0","2716"
"2-CGB-vpt-1","T2_2","100.T2.2-CGB-vpt-1.10.R","2-CGB-vpt-1.10.R","Flinders Street via City Loop","1","2871"
"2-CGB-vpt-1","T2_2","101.T2.2-CGB-vpt-1.10.R","2-CGB-vpt-1.10.R","Flinders Street via City Loop","1","2872"
"2-CGB-vpt-1","T2_2","102.T2.2-CGB-vpt-1.10.R","2-CGB-vpt-1.10.R","Flinders Street via City Loop","1","2873"
"2-CGB-vpt-1","T2_2","103.T2.2-CGB-vpt-1.10.R","2-CGB-vpt-1.10.R","Flinders Street via City Loop","1","2874"
"2-CGB-vpt-1","T2_2","104.T2.2-CGB-vpt-1.8.R","2-CGB-vpt-1.8.R","Flinders Street via City Loop","1",""
"2-CGB-vpt-1","T2_2","105.T2.2-CGB-vpt-1.10.R","2-CGB-vpt-1.10.R","Flinders Street via City Loop","1","2875"
"2-CGB-vpt-1","T2_2","106.T2.2-CGB-vpt-1.12.R","2-CGB-vpt-1.12.R","Flinders Street via City Loop","1","3019"
"2-CGB-vpt-1","T2_2","107.T2.2-CGB-vpt-1.8.R","2-CGB-vpt-1.8.R","Flinders Street via City Loop","1","2832"
"2-CGB-vpt-1","T2_2","108.T2.2-CGB-vpt-1.11.R","2-CGB-vpt-1.11.R","Flinders Street via City Loop","1","2994"
"2-CGB-vpt-1","T2_2","109.T2.2-CGB-vpt-1.8.R","2-CGB-vpt-1.8.R","Flinders Street via City Loop","1","2809"
"2-CGB-vpt-1","T2_2","11.T2.2-CGB-vpt-1.3.H","2-CGB-vpt-1.3.H","Craigieburn","0","2717"
"2-CGB-vpt-1","T2_2","110.T2.2-CGB-vpt-1.11.R","2-CGB-vpt-1.11.R","Flinders Street via City Loop","1","2995"
"2-CGB-vpt-1","T2_2","111.T2.2-CGB-vpt-1.8.R","2-CGB-vpt-1.8.R","Flinders Street via City Loop","1","2810"
"2-CGB-vpt-1","T2_2","112.T2.2-CGB-vpt-1.11.R","2-CGB-vpt-1.11.R","Flinders Street via City Loop","1","2996"
"2-CGB-vpt-1","T2_2","113.T2.2-CGB-vpt-1.8.R","2-CGB-vpt-1.8.R","Flinders Street via City Loop","1","2811"
"2-CGB-vpt-1","T2_2","114.T2.2-CGB-vpt-1.11.R","2-CGB-vpt-1.11.R","Flinders Street via City Loop","1","2997"
"2-CGB-vpt-1","T2_2","115.T2.2-CGB-vpt-1.10.R","2-CGB-vpt-1.10.R","Flinders Street via City Loop","1","2959"
"2-CGB-vpt-1","T3_2","116.T3.2-CGB-vpt-1.3.H","2-CGB-vpt-1.3.H","Craigieburn","0","2726"
"2-CGB-vpt-1","T3_2","117.T3.2-CGB-vpt-1.3.H","2-CGB-vpt-1.3.H","Craigieburn","0","2727"
